,dice,hd95,avd,recall,f1,size,surface_area,max_hwd_ratio
8520,0.0,49.51969,68450.0,0.0,0.0,8,8.0,3.0
8521,0.5,1.3106601,200.0,1.0,1.0,2,2.0,2.0
8522,0.074204944,40.204063,1797.6471,1.0,1.0,85,69.0,2.25
8523,0.73039216,3.3011901,4.784689,1.0,1.0,209,128.0,2.5999999046325684
8524,0.4489796,1.4142135,71.052635,1.0,1.0,38,32.0,1.3333333730697632
8525,0.4,1.2278174,50.0,1.0,1.0,10,10.0,1.5
8526,0.48979592,2.1856663,13.043478,1.0,1.0,23,23.0,2.0
8527,0.0,40.81666,78242.86,0.0,0.0,7,7.0,5.0
8528,0.0,41.25772,274100.0,0.0,0.0,2,2.0,2.0
8529,0.053795576,30.461958,2588.3333,1.0,1.0,60,58.0,2.25
8530,0.0,84.440506,39071.43,0.0,0.0,14,14.0,1.5
8531,0.0,94.44045,137000.0,0.0,0.0,4,4.0,2.0
8532,0.0,59.861504,68450.0,0.0,0.0,8,8.0,5.0
8533,0.5882353,2.0,30.0,1.0,1.0,10,10.0,2.0
8534,0.10526316,2.4494898,94.44444,1.0,1.0,18,18.0,1.0
8535,0.25,3.732969,200.0,1.0,1.0,6,6.0,4.0
8536,0.61538464,1.2485281,55.555557,1.0,1.0,9,9.0,4.0
8537,0.0049443757,39.299484,32160.0,1.0,1.0,5,5.0,1.0
8538,0.83870965,1.0,27.777779,1.0,1.0,18,18.0,1.0
8539,0.42857143,1.2485281,80.0,1.0,1.0,5,5.0,3.0
8540,0.25,1.85,0.0,1.0,1.0,4,4.0,3.0
8541,0.0024737169,27.680313,40225.0,1.0,1.0,4,4.0,2.0
8542,0.008698804,42.17582,16029.412,1.0,1.0,34,33.0,2.0
8543,0.01090093,43.0581,17127.777,1.0,1.0,18,18.0,1.3333333730697632
8544,0.08695652,2.236068,2100.0,1.0,1.0,1,1.0,1.0
8545,0.26666668,1.4142135,550.0,1.0,1.0,2,2.0,2.0
8546,0.45714286,2.0,91.666664,1.0,1.0,12,12.0,2.0
8547,0.3809524,1.477781,325.0,1.0,1.0,4,4.0,3.0
8548,0.34761322,18.485125,344.66666,1.0,1.0,300,188.0,3.0
8549,0.75789297,10.049875,11.57945,1.0,1.0,6287,3325.0,5.947368621826172
8550,0.5743635,17.857544,47.403316,1.0,1.0,905,592.0,1.7333333492279053
8551,0.0,80.1561,92550.0,0.0,0.0,6,6.0,3.0
8552,0.00035971223,79.35301,555800.0,1.0,1.0,1,1.0,1.0
8553,0.17391305,4.2426405,950.0,1.0,1.0,2,2.0,2.0
8554,0.16666667,4.1231055,600.0,1.0,1.0,3,3.0,3.0
8555,0.0,64.20981,555800.0,0.0,0.0,1,1.0,1.0
8556,0.33333334,2.1298373,400.0,1.0,1.0,2,2.0,2.0
8557,0.0,73.01301,555800.0,0.0,0.0,1,1.0,1.0
8558,0.03846154,19.052559,98.039215,1.0,1.0,306,275.0,4.5
8559,0.82540935,2.828427,3.6560867,1.0,1.0,2489,1301.0,4.733333110809326
8560,0.0,57.162926,277850.0,0.0,0.0,2,2.0,2.0
8561,0.0,83.479935,277850.0,0.0,0.0,2,2.0,2.0
8562,0.375,5.5698156,76.92308,1.0,1.0,39,39.0,4.0
8563,0.0,98.36869,138875.0,0.0,0.0,4,4.0,2.0
8564,0.0,88.07213,92550.0,0.0,0.0,6,6.0,1.0
8565,0.0,94.05796,39607.145,0.0,0.0,14,14.0,1.5
8566,0.0,89.21267,277850.0,0.0,0.0,2,2.0,2.0
8567,0.0,91.8896,138875.0,0.0,0.0,4,4.0,2.0
8568,0.0,99.17712,277850.0,0.0,0.0,2,2.0,2.0
8569,0.0,92.13577,23062.5,0.0,0.0,24,24.0,3.5
8570,0.0,89.49302,79314.29,0.0,0.0,7,7.0,4.0
8571,0.0,81.93473,555800.0,0.0,0.0,1,1.0,1.0
8572,0.7572017,1.4142135,27.102804,1.0,1.0,214,170.0,4.25
8573,0.0,64.79661,555800.0,0.0,0.0,1,1.0,1.0
8574,0.0,54.07957,555800.0,0.0,0.0,1,1.0,1.0
8575,0.0,65.37813,555800.0,0.0,0.0,1,1.0,1.0
8576,0.0,72.38439,92550.0,0.0,0.0,6,6.0,2.0
8577,0.0,80.47857,277850.0,0.0,0.0,2,2.0,2.0
8578,0.0,81.38304,277850.0,0.0,0.0,2,2.0,2.0
8579,0.0,90.20532,555800.0,0.0,0.0,1,1.0,1.0
8580,0.0,92.60184,555800.0,0.0,0.0,1,1.0,1.0
8581,0.0,100.37828,555800.0,0.0,0.0,1,1.0,1.0
8582,0.0,106.35695,185200.0,0.0,0.0,3,3.0,2.0
8583,0.0,59.977497,277850.0,0.0,0.0,2,2.0,2.0
8584,0.0,66.161156,277850.0,0.0,0.0,2,2.0,2.0
8585,0.0,77.43449,555800.0,0.0,0.0,1,1.0,1.0
8586,0.0,78.68163,555800.0,0.0,0.0,1,1.0,1.0
8587,0.0,80.42885,555800.0,0.0,0.0,1,1.0,1.0
8588,0.84615386,1.0,14.285714,1.0,1.0,28,26.0,1.3333333730697632
8589,0.15384616,1.7320508,91.666664,1.0,1.0,12,12.0,1.5
8590,0.7804878,1.3520815,21.621622,1.0,1.0,37,37.0,2.0
8591,0.6987952,1.5899495,18.421053,1.0,1.0,76,75.0,5.0
8592,0.0,92.46891,36960.0,0.0,0.0,15,15.0,1.6666666269302368
8593,0.82857144,1.0,5.5555553,1.0,1.0,36,34.0,1.6666666269302368
8594,0.41666666,2.3854632,56.0,1.0,1.0,50,47.0,1.1666666269302368
8595,0.0,72.915016,277850.0,0.0,0.0,2,2.0,2.0
8596,0.0,56.72125,92550.0,0.0,0.0,6,6.0,3.0
8597,0.0,55.362442,138875.0,0.0,0.0,4,4.0,2.0
8598,0.0,55.319977,277850.0,0.0,0.0,2,2.0,2.0
8599,0.0,59.85649,277850.0,0.0,0.0,2,2.0,2.0
8600,0.0,60.53924,277850.0,0.0,0.0,2,2.0,2.0
8601,0.0,74.580154,277850.0,0.0,0.0,2,2.0,2.0
8602,0.0,64.57863,277850.0,0.0,0.0,2,2.0,2.0
8603,0.0,98.0403,69387.5,0.0,0.0,8,8.0,1.0
8604,0.0,80.62505,277850.0,0.0,0.0,2,2.0,2.0
8605,0.0,68.27883,55490.0,0.0,0.0,10,10.0,1.5
8606,0.625,1.4459972,31.578947,1.0,1.0,19,19.0,1.0
8607,0.2857143,5.3757143,77.77778,1.0,1.0,63,62.0,2.0
8608,0.0,96.30991,555800.0,0.0,0.0,1,1.0,1.0
8609,0.0,85.73681,555800.0,0.0,0.0,1,1.0,1.0
8610,0.0,91.441765,555800.0,0.0,0.0,1,1.0,1.0
8611,0.6666667,1.0,20.0,1.0,1.0,10,10.0,1.5
8612,0.0,60.04997,555800.0,0.0,0.0,1,1.0,1.0
8613,0.0,59.87988,277850.0,0.0,0.0,2,2.0,2.0
8614,0.5882353,1.0,40.625,1.0,1.0,32,32.0,1.5
8615,0.0,80.209724,111080.0,0.0,0.0,5,5.0,3.0
8616,0.82051283,1.0,43.75,1.0,1.0,16,16.0,2.0
8617,0.31578946,1.4142135,73.333336,1.0,1.0,15,15.0,1.0
8618,0.36363637,1.4142135,77.77778,1.0,1.0,18,18.0,1.0
8619,0.25,1.4142135,85.71429,1.0,1.0,14,14.0,1.5
8620,0.0,102.48366,55490.0,0.0,0.0,10,10.0,1.5
8621,0.36363637,1.4142135,68.0,1.0,1.0,25,25.0,1.6666666269302368
8622,0.0,79.81287,277850.0,0.0,0.0,2,2.0,2.0
8623,0.0,55.71085,277850.0,0.0,0.0,2,2.0,2.0
8624,0.64285713,1.062132,44.444443,1.0,1.0,18,18.0,2.0
8625,0.0,61.198856,138875.0,0.0,0.0,4,4.0,2.0
8626,0.0,67.14685,138875.0,0.0,0.0,4,4.0,2.0
8627,0.7745665,1.4142135,16.25,1.0,1.0,80,72.0,1.1666666269302368
8628,0.0,80.404594,46225.0,0.0,0.0,12,12.0,2.5
8629,0.0,66.162674,555800.0,0.0,0.0,1,1.0,1.0
8630,0.5882353,1.0,140.0,1.0,1.0,5,5.0,3.0
8631,0.0,75.34918,185200.0,0.0,0.0,3,3.0,2.0
8632,1.0,0.0,0.0,1.0,1.0,1,1.0,1.0
8633,0.0,64.070274,555800.0,0.0,0.0,1,1.0,1.0
8634,0.0,72.788734,555800.0,0.0,0.0,1,1.0,1.0
8635,0.0,76.15839,277850.0,0.0,0.0,2,2.0,2.0
8636,0.5925926,1.1035534,31.25,1.0,1.0,16,16.0,2.0
8637,0.7536232,1.1449747,23.076923,1.0,1.0,39,34.0,1.3333333730697632
8638,0.7302905,1.7320508,7.2,1.0,1.0,375,286.0,4.166666507720947
8639,0.0,96.83078,9200.0,0.0,0.0,21,21.0,4.666666507720947
8640,0.87009066,1.0,6.875,1.0,1.0,160,124.0,2.200000047683716
8641,0.4288,21.781858,53.62998,1.0,1.0,854,658.0,3.538461446762085
8642,0.0,95.73818,97550.0,0.0,0.0,2,2.0,2.0
8643,0.30769232,5.504461,3.7735848,1.0,1.0,53,52.0,3.0
8644,0.0,92.196526,65000.0,0.0,0.0,3,3.0,2.0
8645,0.0,88.17936,48725.0,0.0,0.0,4,4.0,3.0
8646,0.0,86.73523,195200.0,0.0,0.0,1,1.0,1.0
8647,0.0,56.595043,19430.0,0.0,0.0,10,10.0,7.0
8648,0.09195402,7.017767,41.666668,1.0,1.0,36,36.0,3.0
8649,0.0,57.581245,195200.0,0.0,0.0,1,1.0,1.0
8650,0.0,74.42849,195200.0,0.0,0.0,1,1.0,1.0
8651,0.7196911,25.033941,13.6690645,1.0,1.0,1390,1019.0,7.230769157409668
8652,0.0,82.22165,195200.0,0.0,0.0,1,1.0,1.0
8653,0.0,81.00617,65000.0,0.0,0.0,3,3.0,3.0
8654,0.0,43.455723,3101.6394,0.0,0.0,61,58.0,2.0
8655,0.0,39.250477,195200.0,0.0,0.0,1,1.0,1.0
8656,0.7046534,10.488089,61.9403,1.0,1.0,1206,799.0,2.4210526943206787
8657,0.0,78.29687,65000.0,0.0,0.0,3,3.0,3.0
8658,0.0,79.10752,32450.0,0.0,0.0,6,6.0,3.0
8659,0.0,68.0294,97550.0,0.0,0.0,2,2.0,2.0
8660,0.0,58.077534,97550.0,0.0,0.0,2,2.0,2.0
8661,0.0,61.217644,32450.0,0.0,0.0,6,6.0,1.0
8662,0.185567,3.5558062,89.77273,1.0,1.0,88,74.0,2.5
8663,0.0,42.14972,97550.0,0.0,0.0,2,2.0,2.0
8664,0.0,87.211235,97550.0,0.0,0.0,2,2.0,2.0
8665,0.23529412,2.3321078,58.333332,1.0,1.0,12,12.0,3.0
8666,0.0,86.318016,195200.0,0.0,0.0,1,1.0,1.0
8667,0.0,37.0,97550.0,0.0,0.0,2,2.0,2.0
8668,0.0,20.803844,2311.111,0.0,0.0,81,81.0,4.400000095367432
8669,0.0,36.785862,2690.0,0.0,0.0,70,70.0,4.199999809265137
8670,0.0,48.664154,32450.0,0.0,0.0,6,6.0,1.5
8671,0.0,29.681625,97550.0,0.0,0.0,2,2.0,2.0
8672,0.0,63.52637,16175.0,0.0,0.0,12,12.0,2.0
8673,0.0,59.028805,48725.0,0.0,0.0,4,4.0,1.0
8674,0.0,51.48398,48725.0,0.0,0.0,4,4.0,2.0
8675,0.0,61.738155,97550.0,0.0,0.0,2,2.0,2.0
8676,0.0,41.804306,97550.0,0.0,0.0,2,2.0,2.0
8677,0.05479452,11.392766,3450.0,1.0,1.0,4,4.0,3.0
8678,0.04054054,13.9856415,2266.6667,1.0,1.0,6,6.0,6.0
8679,0.0,80.9716,97550.0,0.0,0.0,2,2.0,2.0
8680,0.5686275,1.4142135,140.0,1.0,1.0,30,26.0,2.5
8681,0.0,78.74135,195200.0,0.0,0.0,1,1.0,1.0
8682,0.0,76.94804,195200.0,0.0,0.0,1,1.0,1.0
8683,0.0010235414,45.547775,195200.0,1.0,1.0,1,1.0,1.0
8684,0.31578946,10.029925,68.965515,1.0,1.0,29,29.0,15.0
8685,0.42105263,1.4142135,180.0,1.0,1.0,5,5.0,1.5
8686,0.114285715,6.264107,675.0,1.0,1.0,4,4.0,2.0
8687,0.003319502,52.24318,23900.0,1.0,1.0,5,5.0,1.5
8688,0.0,64.09368,97550.0,0.0,0.0,2,2.0,2.0
8689,0.0,60.519413,38960.0,0.0,0.0,5,5.0,1.5
8690,0.0,42.20189,97550.0,0.0,0.0,2,2.0,2.0
8691,0.38297874,1.4142135,322.22223,1.0,1.0,9,9.0,6.0
8692,0.0,56.066032,195200.0,0.0,0.0,1,1.0,1.0
8693,0.0,53.069763,195200.0,0.0,0.0,1,1.0,1.0
8694,0.68235296,1.2899495,93.10345,1.0,1.0,29,27.0,3.0
8695,0.2962963,2.0,475.0,1.0,1.0,4,4.0,3.0
8696,0.5217391,1.1035534,128.57143,1.0,1.0,7,7.0,1.5
8697,0.71875,1.0,13.333333,1.0,1.0,30,30.0,1.6666666269302368
8698,0.0,55.154327,38960.0,0.0,0.0,5,5.0,3.0
8699,0.7627119,1.0,7.017544,1.0,1.0,57,50.0,2.25
8700,0.90909094,1.0,6.25,1.0,1.0,16,16.0,2.0
8701,0.2857143,1.4142135,83.333336,1.0,1.0,12,12.0,1.5
8702,0.57894737,2.0,62.068966,1.0,1.0,29,27.0,3.0
8703,0.47619048,1.4142135,60.0,1.0,1.0,15,15.0,2.0
8704,0.6,1.2692388,33.333332,1.0,1.0,12,10.0,4.0
8705,0.0,38.85858,48725.0,0.0,0.0,4,4.0,2.0
8706,0.0,41.95533,94600.0,0.0,0.0,4,4.0,2.0
8707,0.24,7.007107,254.54546,1.0,1.0,11,11.0,2.0
8708,0.048780486,10.29563,1850.0,1.0,1.0,2,2.0,2.0
8709,0.63976943,5.8309517,44.71086,1.0,1.0,709,558.0,2.0
8710,0.80941707,1.0,4.587156,1.0,1.0,436,317.0,1.5833333730697632
8711,0.8000733,1.4142135,14.083955,1.0,1.0,2549,1618.0,4.277777671813965
8712,0.641604,7.483315,72.41693,1.0,1.0,2197,1414.0,4.5
8713,0.0,97.014175,189300.0,0.0,0.0,2,2.0,2.0
8714,0.42857143,5.0090017,83.146065,1.0,1.0,89,84.0,1.0909091234207153
8715,0.7012195,1.4142135,10.404624,1.0,1.0,173,128.0,3.75
8716,0.36363637,2.3249218,77.77778,1.0,1.0,18,18.0,2.5
8717,0.375,1.4142135,257.14285,1.0,1.0,7,7.0,1.5
8718,0.5625,3.3166249,59.45946,1.0,1.0,37,36.0,1.25
8719,0.0,74.082726,189300.0,0.0,0.0,2,2.0,2.0
8720,0.0,47.05316,9868.421,0.0,0.0,38,34.0,3.5
8721,0.0,44.379047,63033.332,0.0,0.0,6,6.0,1.0
8722,0.0,91.78644,378700.0,0.0,0.0,1,1.0,1.0
8723,0.0625,7.911658,1080.0,1.0,1.0,5,5.0,4.0
8724,0.0,62.41394,378700.0,0.0,0.0,1,1.0,1.0
8725,0.4,1.2692388,75.0,1.0,1.0,8,8.0,3.0
8726,0.043010753,6.80389,90.625,1.0,1.0,32,32.0,3.5
8727,0.39473686,4.0738635,306.66666,1.0,1.0,15,15.0,2.5
8728,0.07058824,6.0827627,1500.0,1.0,1.0,5,5.0,2.0
8729,0.5984252,2.236068,70.21277,1.0,1.0,47,37.0,3.5
8730,0.0,88.00142,99533.336,0.0,0.0,3,3.0,3.0
8731,0.71967214,15.406159,22.416304,1.0,1.0,687,534.0,3.8181817531585693
8732,0.4347826,3.0,113.63636,1.0,1.0,22,22.0,1.6666666269302368
8733,0.44067797,2.236068,71.73913,1.0,1.0,46,40.0,3.5
8734,0.0,86.02151,149350.0,0.0,0.0,2,2.0,2.0
8735,0.15384616,2.618034,450.0,1.0,1.0,2,2.0,2.0
8736,0.0,69.33578,74625.0,0.0,0.0,4,4.0,2.0
8737,0.0,65.44387,49716.668,0.0,0.0,6,6.0,1.0
8738,0.0,67.41662,149350.0,0.0,0.0,2,2.0,2.0
8739,0.0,63.13121,49716.668,0.0,0.0,6,6.0,1.0
8740,0.0,61.497154,149350.0,0.0,0.0,2,2.0,2.0
8741,0.0,61.797653,149350.0,0.0,0.0,2,2.0,2.0
8742,0.0,52.43089,149350.0,0.0,0.0,2,2.0,2.0
8743,0.0,51.305447,74625.0,0.0,0.0,4,4.0,1.0
8744,0.0,54.350254,24808.334,0.0,0.0,12,12.0,2.0
8745,0.7443182,1.4142135,18.556702,1.0,1.0,194,151.0,2.3333332538604736
8746,0.0,80.072464,99533.336,0.0,0.0,3,3.0,2.0
8747,0.0,74.584854,298800.0,0.0,0.0,1,1.0,1.0
8748,0.0,45.98641,74625.0,0.0,0.0,4,4.0,3.0
8749,0.13596492,25.0998,92.45283,1.0,1.0,424,325.0,8.399999618530273
8750,0.0,37.85499,8440.0,0.0,0.0,35,26.0,12.0
8751,0.0,39.759274,59680.0,0.0,0.0,5,5.0,5.0
8752,0.0,35.43868,59680.0,0.0,0.0,5,5.0,4.0
8753,0.0,35.860844,99533.336,0.0,0.0,3,3.0,3.0
8754,0.0,79.11922,298800.0,0.0,0.0,1,1.0,1.0
8755,0.0,36.697407,298800.0,0.0,0.0,1,1.0,1.0
8756,0.18882467,30.260529,88.62661,1.0,1.0,466,362.0,6.833333492279053
8757,0.71775854,14.166827,30.358807,1.0,1.0,4292,2343.0,4.666666507720947
8758,0.0,50.99804,298800.0,0.0,0.0,1,1.0,1.0
8759,0.0,54.092514,99533.336,0.0,0.0,3,3.0,1.0
8760,0.8,1.0,50.0,1.0,1.0,14,14.0,2.0
8761,0.733033,12.720053,30.140705,1.0,1.0,4051,2225.0,5.058823585510254
8762,0.0,72.73066,298800.0,0.0,0.0,1,1.0,1.0
8763,0.64094955,3.2703207,50.884956,1.0,1.0,226,187.0,2.375
8764,0.62068963,1.4142135,63.636364,1.0,1.0,22,22.0,1.6666666269302368
8765,0.0,68.67241,9541.936,0.0,0.0,31,31.0,2.0
8766,0.0,81.12275,149350.0,0.0,0.0,2,2.0,2.0
8767,0.0,67.77758,298800.0,0.0,0.0,1,1.0,1.0
8768,0.8041237,1.0,20.37037,1.0,1.0,54,50.0,2.0
8769,0.0,88.2757,14133.333,0.0,0.0,21,21.0,1.6666666269302368
8770,0.0,93.45507,149350.0,0.0,0.0,2,2.0,2.0
8771,0.0,90.37616,74625.0,0.0,0.0,4,4.0,2.0
8772,0.0,86.78076,10206.896,0.0,0.0,29,29.0,2.5
8773,0.0,83.665405,74625.0,0.0,0.0,4,4.0,2.0
8774,0.0,80.693855,74625.0,0.0,0.0,4,4.0,2.0
8775,0.0,67.27444,149350.0,0.0,0.0,2,2.0,2.0
8776,0.0,36.630585,149350.0,0.0,0.0,2,2.0,2.0
8777,0.0,76.064445,37262.5,0.0,0.0,8,8.0,1.5
8778,0.0,97.11874,149350.0,0.0,0.0,2,2.0,2.0
8779,0.0,83.31837,59680.0,0.0,0.0,5,5.0,4.0
8780,0.0,81.41775,298800.0,0.0,0.0,1,1.0,1.0
8781,0.22222222,1.9336576,71.42857,1.0,1.0,14,13.0,2.5
8782,0.0,63.70165,59680.0,0.0,0.0,5,5.0,3.0
8783,0.0,35.860146,149350.0,0.0,0.0,2,2.0,2.0
8784,0.0,49.507576,74625.0,0.0,0.0,4,4.0,1.0
8785,0.0,70.73118,298800.0,0.0,0.0,1,1.0,1.0
8786,0.8,0.9,33.333332,1.0,1.0,3,3.0,2.0
8787,0.36065573,5.3136287,78.0,1.0,1.0,50,46.0,2.0
8788,0.0,75.697754,37262.5,0.0,0.0,8,8.0,1.5
8789,0.0,91.416626,74625.0,0.0,0.0,4,4.0,3.0
8790,0.8043478,1.0,27.5,1.0,1.0,160,117.0,2.4000000953674316
8791,0.0,101.79072,298800.0,0.0,0.0,1,1.0,1.0
8792,0.0,90.498344,9240.625,0.0,0.0,32,32.0,2.0
8793,0.0,84.03481,16505.555,0.0,0.0,18,18.0,15.0
8794,0.0,98.56571,149350.0,0.0,0.0,2,2.0,2.0
8795,0.0,97.57766,298800.0,0.0,0.0,1,1.0,1.0
8796,0.0,88.686806,99533.336,0.0,0.0,3,3.0,2.0
8797,0.0,91.53005,149350.0,0.0,0.0,2,2.0,2.0
8798,0.0,87.9136,99533.336,0.0,0.0,3,3.0,3.0
8799,0.0,84.99353,298800.0,0.0,0.0,1,1.0,1.0
8800,0.0,81.06725,149350.0,0.0,0.0,2,2.0,2.0
8801,0.0,103.98918,298800.0,0.0,0.0,1,1.0,1.0
8802,0.0,75.05831,49716.668,0.0,0.0,6,6.0,5.0
8803,0.680203,6.708204,38.52459,1.0,1.0,366,311.0,5.0
8804,0.0,75.39165,59680.0,0.0,0.0,5,5.0,3.0
8805,0.0,58.31595,298800.0,0.0,0.0,1,1.0,1.0
8806,0.0,70.04285,149350.0,0.0,0.0,2,2.0,2.0
8807,0.0,58.830265,149350.0,0.0,0.0,2,2.0,2.0
8808,0.0,58.03318,298800.0,0.0,0.0,1,1.0,1.0
8809,0.0,35.83155,99533.336,0.0,0.0,3,3.0,3.0
8810,0.5971564,2.2787523,54.482758,1.0,1.0,145,117.0,1.8571428060531616
8811,0.59915614,2.4494898,53.703705,1.0,1.0,162,111.0,1.2857142686843872
8812,0.0,82.88275,19826.666,0.0,0.0,15,15.0,2.0
8813,0.0,118.831604,24808.334,0.0,0.0,12,12.0,1.5
8814,0.0,128.34074,149350.0,0.0,0.0,2,2.0,2.0
8815,0.0,91.26335,7190.244,0.0,0.0,41,35.0,1.6666666269302368
8816,0.0,77.25736,74625.0,0.0,0.0,4,4.0,1.0
8817,0.0,72.562386,74625.0,0.0,0.0,4,4.0,2.0
8818,0.0,70.908394,149350.0,0.0,0.0,2,2.0,2.0
8819,0.0,64.94575,74625.0,0.0,0.0,4,4.0,1.0
8820,0.0,64.41118,29790.0,0.0,0.0,10,10.0,1.5
8821,0.0,50.289165,149350.0,0.0,0.0,2,2.0,2.0
8822,0.5714286,1.7429553,38.46154,1.0,1.0,13,13.0,1.3333333730697632
8823,0.0,42.0119,7016.6665,0.0,0.0,42,34.0,3.0
8824,0.0,54.533936,74625.0,0.0,0.0,4,4.0,2.0
8825,0.0,43.124237,33111.11,0.0,0.0,9,9.0,1.3333333730697632
8826,0.0,48.018745,99533.336,0.0,0.0,3,3.0,1.5
8827,0.45,2.6768522,62.068966,1.0,1.0,29,29.0,2.0
8828,0.7750865,1.4142135,24.848484,1.0,1.0,165,134.0,3.25
8829,0.16666667,2.342779,90.90909,1.0,1.0,11,11.0,2.0
8830,0.0,91.307175,74625.0,0.0,0.0,4,4.0,1.0
8831,0.0,79.22342,49716.668,0.0,0.0,6,6.0,1.0
8832,0.0,99.173836,149350.0,0.0,0.0,2,2.0,2.0
8833,0.0,98.105804,99533.336,0.0,0.0,3,3.0,3.0
8834,0.0,94.34299,298800.0,0.0,0.0,1,1.0,1.0
8835,0.0,88.28222,298800.0,0.0,0.0,1,1.0,1.0
8836,0.0,87.0942,27072.727,0.0,0.0,11,11.0,2.5
8837,0.0,101.78384,298800.0,0.0,0.0,1,1.0,1.0
8838,0.60215056,1.5254565,33.92857,1.0,1.0,56,54.0,1.75
8839,0.0,84.55117,37262.5,0.0,0.0,8,8.0,2.0
8840,0.0,73.005135,298800.0,0.0,0.0,1,1.0,1.0
8841,0.0,46.535465,149350.0,0.0,0.0,2,2.0,2.0
8842,0.20408164,3.3166249,71.052635,1.0,1.0,38,35.0,5.0
8843,0.584,3.5701888,52.071007,1.0,1.0,169,126.0,1.5
8844,0.0,43.742416,149350.0,0.0,0.0,2,2.0,2.0
8845,0.55284554,3.591105,53.57143,1.0,1.0,84,62.0,6.0
8846,0.0,41.023773,298800.0,0.0,0.0,1,1.0,1.0
8847,0.14285715,2.3214366,92.30769,1.0,1.0,13,13.0,2.0
8848,0.30379745,9.758399,74.60317,1.0,1.0,63,63.0,2.0
8849,0.0,65.854385,298800.0,0.0,0.0,1,1.0,1.0
8850,0.0,76.24205,49716.668,0.0,0.0,6,6.0,3.0
8851,0.0,60.224163,298800.0,0.0,0.0,1,1.0,1.0
8852,0.0,92.02635,298800.0,0.0,0.0,1,1.0,1.0
8853,0.0,66.67008,298800.0,0.0,0.0,1,1.0,1.0
8854,0.0,70.446785,298800.0,0.0,0.0,1,1.0,1.0
8855,0.0,74.3004,149350.0,0.0,0.0,2,2.0,2.0
8856,0.0,75.89763,149350.0,0.0,0.0,2,2.0,2.0
8857,0.0,94.49735,298800.0,0.0,0.0,1,1.0,1.0
8858,0.4522293,10.29563,69.166664,1.0,1.0,240,201.0,3.4000000953674316
8859,0.0,79.257805,298800.0,0.0,0.0,1,1.0,1.0
8860,0.37272727,6.164414,72.093025,1.0,1.0,172,147.0,1.625
8861,0.0,92.31143,59680.0,0.0,0.0,5,5.0,3.0
8862,0.0,60.02458,99533.336,0.0,0.0,3,3.0,3.0
8863,0.0,67.83768,298800.0,0.0,0.0,1,1.0,1.0
8864,0.0,76.47712,298800.0,0.0,0.0,1,1.0,1.0
8865,0.0,89.94999,298800.0,0.0,0.0,1,1.0,1.0
8866,0.0,80.18011,29790.0,0.0,0.0,10,10.0,1.5
8867,0.0,53.61856,14133.333,0.0,0.0,21,21.0,1.3333333730697632
8868,0.0,44.687805,298800.0,0.0,0.0,1,1.0,1.0
8869,0.0,44.998333,298800.0,0.0,0.0,1,1.0,1.0
8870,0.0,67.571075,17482.354,0.0,0.0,17,17.0,1.6666666269302368
8871,0.0,75.8805,149350.0,0.0,0.0,2,2.0,2.0
8872,0.6060606,1.4301054,35.0,1.0,1.0,20,20.0,1.6666666269302368
8873,0.0,52.552353,22892.309,0.0,0.0,13,13.0,1.5
8874,0.0,110.4235,27072.727,0.0,0.0,11,11.0,1.3333333730697632
8875,0.0,102.74945,24808.334,0.0,0.0,12,12.0,1.5
8876,0.0,98.30997,149350.0,0.0,0.0,2,2.0,2.0
8877,0.4,5.3851647,65.38461,1.0,1.0,182,144.0,2.1666667461395264
8878,0.0,84.90377,24808.334,0.0,0.0,12,12.0,1.5
8879,0.0,55.244457,74625.0,0.0,0.0,4,4.0,2.0
8880,0.0,81.865746,6000.0,0.0,0.0,49,47.0,2.25
8881,0.0,38.40508,49716.668,0.0,0.0,6,6.0,3.0
8882,0.0,41.471676,149350.0,0.0,0.0,2,2.0,2.0
8883,0.0,58.495724,29790.0,0.0,0.0,10,10.0,1.5
8884,0.0,111.25129,29790.0,0.0,0.0,10,10.0,1.5
8885,0.13793103,3.7905693,92.59259,1.0,1.0,27,26.0,4.0
8886,0.0,96.83904,49716.668,0.0,0.0,6,6.0,1.0
8887,0.0,92.455666,42600.0,0.0,0.0,7,7.0,4.0
8888,0.0,91.8134,49716.668,0.0,0.0,6,6.0,3.0
8889,0.0,93.19844,298800.0,0.0,0.0,1,1.0,1.0
8890,0.0,65.9223,74625.0,0.0,0.0,4,4.0,2.0
8891,0.0,41.096836,149350.0,0.0,0.0,2,2.0,2.0
8892,0.0,40.570927,298800.0,0.0,0.0,1,1.0,1.0
8893,0.0,47.432056,298800.0,0.0,0.0,1,1.0,1.0
8894,0.0,85.889465,149350.0,0.0,0.0,2,2.0,2.0
8895,0.0,35.185223,149350.0,0.0,0.0,2,2.0,2.0
8896,0.0,43.918674,149350.0,0.0,0.0,2,2.0,2.0
8897,0.15384616,2.0548983,91.666664,1.0,1.0,12,12.0,2.0
8898,0.0,58.522217,27072.727,0.0,0.0,11,10.0,4.0
8899,0.6796116,3.7067971,39.0625,1.0,1.0,64,48.0,5.5
8900,0.0,77.117096,99533.336,0.0,0.0,3,3.0,1.0
8901,0.0,76.3207,59680.0,0.0,0.0,5,5.0,1.5
8902,0.0,104.73037,74625.0,0.0,0.0,4,4.0,4.0
8903,0.0,90.93899,99533.336,0.0,0.0,3,3.0,3.0
8904,0.0,68.81788,24808.334,0.0,0.0,12,12.0,1.5
